"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"13758",NA,"","ENSDARG00000061409","bivm","basic, immunoglobulin-like variable motif containing [Source:ZFIN;Acc:ZDB-GENE-010822-3]"
"13759",436605,"Q6DG84","ENSDARG00000025033","stx5a","syntaxin 5A [Source:ZFIN;Acc:ZDB-GENE-040718-18]"
"13760",259192,"Q9YI98","ENSDARG00000071403","oaz1a","ornithine decarboxylase antizyme 1a [Source:ZFIN;Acc:ZDB-GENE-020731-4]"
"13761",393253,"Q6TGW9","ENSDARG00000018061","neil1","nei-like DNA glycosylase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-994]"
"13762",767652,"Q08C32","ENSDARG00000074337","cbfa2t2","core-binding factor, runt domain, alpha subunit 2; translocated to, 2 [Source:ZFIN;Acc:ZDB-GENE-070209-1]"
"13763",560780,"","ENSDARG00000078847","si:dkey-238o13.4","si:dkey-238o13.4 [Source:ZFIN;Acc:ZDB-GENE-070705-403]"
"13764",567168,"","ENSDARG00000011783","stag2a","stromal antigen 2a [Source:ZFIN;Acc:ZDB-GENE-030131-3432]"
"13765",NA,"","ENSDARG00000043982","tube1","tubulin, epsilon 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1174]"
"13766",724013,"","ENSDARG00000053074","gipc3","GIPC PDZ domain containing family, member 3 [Source:ZFIN;Acc:ZDB-GENE-060616-326]"
"13767",799570,"","ENSDARG00000039208","nasp","nuclear autoantigenic sperm protein (histone-binding) [Source:ZFIN;Acc:ZDB-GENE-030131-5511]"
"13768",NA,"","ENSDARG00000038556","zgc:112185","zgc:112185 [Source:ZFIN;Acc:ZDB-GENE-050320-14]"
"13769",NA,"","ENSDARG00000087641","cdh26.2","cadherin 26, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-100922-183]"
"13770",100148543,"","ENSDARG00000070441","zdhhc17","zinc finger, DHHC-type containing 17 [Source:ZFIN;Acc:ZDB-GENE-070424-194]"
"13771",334431,"","ENSDARG00000017049","adsl","adenylosuccinate lyase [Source:ZFIN;Acc:ZDB-GENE-030131-6363]"
"13772",NA,"","ENSDARG00000037415","dlgap1b","discs, large (Drosophila) homolog-associated protein 1b [Source:ZFIN;Acc:ZDB-GENE-091116-98]"
"13773",NA,"","ENSDARG00000097595","BX682556.1",""
"13774",393690,"","ENSDARG00000101115","med30","mediator complex subunit 30 [Source:ZFIN;Acc:ZDB-GENE-040426-1676]"
"13775",798151,"Q90VY7","ENSDARG00000018765","pknox1.1","pbx/knotted 1 homeobox 1.1 [Source:ZFIN;Acc:ZDB-GENE-020122-5]"
"13776",573364,"Q6R3Q6","ENSDARG00000068976","bsx","brain-specific homeobox [Source:ZFIN;Acc:ZDB-GENE-040628-4]"
"13777",573364,"Q1LY36","ENSDARG00000068976","bsx","brain-specific homeobox [Source:ZFIN;Acc:ZDB-GENE-040628-4]"
"13778",560629,"","ENSDARG00000071049","si:dkey-119m7.4","si:dkey-119m7.4 [Source:ZFIN;Acc:ZDB-GENE-040724-70]"
"13779",100148235,"","ENSDARG00000097446","si:ch211-66i15.5","si:ch211-66i15.5 [Source:ZFIN;Acc:ZDB-GENE-090313-122]"
"13780",NA,"","ENSDARG00000093713","si:dkey-256i11.2","si:dkey-256i11.2 [Source:ZFIN;Acc:ZDB-GENE-110913-47]"
"13781",NA,"","ENSDARG00000096237","pimr206","Pim proto-oncogene, serine/threonine kinase, related 206 [Source:ZFIN;Acc:ZDB-GENE-120215-1]"
"13782",100332843,"","ENSDARG00000104487","mthfs","5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase) [Source:ZFIN;Acc:ZDB-GENE-130103-5]"
"13783",568458,"","ENSDARG00000078309","fam83b","family with sequence similarity 83, member B [Source:ZFIN;Acc:ZDB-GENE-030131-7066]"
"13784",322103,"Q6P3J1","ENSDARG00000013655","tpd52l2b","tumor protein D52-like 2b [Source:ZFIN;Acc:ZDB-GENE-030131-822]"
"13785",449821,"Q5XJ92","ENSDARG00000041511","pex10","peroxisomal biogenesis factor 10 [Source:ZFIN;Acc:ZDB-GENE-041010-71]"
"13786",NA,"","ENSDARG00000111237","CT583728.12",""
"13787",30650,"Q32PR7","ENSDARG00000006678","pth2r","parathyroid hormone 2 receptor [Source:ZFIN;Acc:ZDB-GENE-991123-10]"
"13788",30650,"B0S4Y6","ENSDARG00000006678","pth2r","parathyroid hormone 2 receptor [Source:ZFIN;Acc:ZDB-GENE-991123-10]"
"13789",259257,"Q5XJ29","ENSDARG00000004015","adcyap1a","adenylate cyclase activating polypeptide 1a [Source:ZFIN;Acc:ZDB-GENE-020809-4]"
"13790",259257,"Q9DE29","ENSDARG00000004015","adcyap1a","adenylate cyclase activating polypeptide 1a [Source:ZFIN;Acc:ZDB-GENE-020809-4]"
"13791",NA,"","ENSDARG00000105540","CR382325.1",""
"13792",445110,"Q6DBW2","ENSDARG00000042892","paip1","poly(A) binding protein interacting protein 1 [Source:ZFIN;Acc:ZDB-GENE-040801-247]"
"13793",324307,"","ENSDARG00000020847","atp6v0a1a","ATPase H+ transporting V0 subunit a1a [Source:ZFIN;Acc:ZDB-GENE-030131-3027]"
"13794",NA,"","ENSDARG00000110315","CT583728.10",""
"13795",557416,"","ENSDARG00000092758","si:dkey-86e18.2","si:dkey-86e18.2 [Source:ZFIN;Acc:ZDB-GENE-041014-19]"
"13796",NA,"","ENSDARG00000076121","smpd1","sphingomyelin phosphodiesterase 1, acid lysosomal [Source:ZFIN;Acc:ZDB-GENE-110411-222]"
"13797",560795,"","ENSDARG00000076573","si:dkey-88j15.3","si:dkey-88j15.3 [Source:ZFIN;Acc:ZDB-GENE-100922-28]"
"13798",NA,"","ENSDARG00000100541","si:ch211-106g8.62","si:ch211-106g8.62 [Source:ZFIN;Acc:ZDB-GENE-141212-61]"
"13799",NA,"","ENSDARG00000099372","CT583728.3",""
"13800",327500,"","ENSDARG00000026453","zgc:66474","zgc:66474 [Source:ZFIN;Acc:ZDB-GENE-030131-5711]"
"13801",333991,"B7ZVC7","ENSDARG00000058818","rbm38","RNA binding motif protein 38 [Source:ZFIN;Acc:ZDB-GENE-030131-5923]"
"13802",445098,"Q4V9A1","ENSDARG00000043361","nck2b","NCK adaptor protein 2b [Source:ZFIN;Acc:ZDB-GENE-040801-235]"
"13803",492818,"","ENSDARG00000056262","slc35g2a","solute carrier family 35, member G2a [Source:ZFIN;Acc:ZDB-GENE-041114-202]"
"13804",794092,"D0E2W2","ENSDARG00000071048","wisp3","WNT1 inducible signaling pathway protein 3 [Source:ZFIN;Acc:ZDB-GENE-041001-86]"
"13805",569469,"A8WG21","ENSDARG00000040474","snx10b","sorting nexin 10b [Source:ZFIN;Acc:ZDB-GENE-070628-1]"
"13806",NA,"Q0V947","ENSDARG00000012790","tmem161a","transmembrane protein 161A [Source:ZFIN;Acc:ZDB-GENE-041111-267]"
"13807",NA,"","ENSDARG00000103411","CT583728.6",""
"13808",569613,"A9C3P0","ENSDARG00000059630","mlec","malectin [Source:ZFIN;Acc:ZDB-GENE-081105-187]"
"13809",NA,"","ENSDARG00000092443","BX548032.1",""
"13810",NA,"","ENSDARG00000091918","BX548073.1",""
"13811",NA,"","ENSDARG00000097747","CU464118.1",""
"13812",57933,"Q9I9L7","ENSDARG00000008165","caspa","caspase a [Source:ZFIN;Acc:ZDB-GENE-000616-3]"
"13813",NA,"","ENSDARG00000115716","CT583728.22",""
"13814",386638,"B3DJ50","ENSDARG00000103347","cyp2aa3","cytochrome P450, family 2, subfamily AA, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-031030-8]"
"13815",558520,"","ENSDARG00000036117","mchr2","melanin-concentrating hormone receptor 2 [Source:ZFIN;Acc:ZDB-GENE-030502-6]"
"13816",NA,"","ENSDARG00000052950","arhgap23a","Rho GTPase activating protein 23a [Source:ZFIN;Acc:ZDB-GENE-121019-1]"
"13817",406751,"","ENSDARG00000001244","srrm1","serine/arginine repetitive matrix 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2789]"
"13818",NA,"","ENSDARG00000115021","CT583728.21",""
"13819",NA,"","ENSDARG00000077023","pcdhb","protocadherin b [Source:ZFIN;Acc:ZDB-GENE-020731-3]"
"13820",NA,"","ENSDARG00000103129","nid1b","nidogen 1b [Source:ZFIN;Acc:ZDB-GENE-070802-3]"
"13821",NA,"","ENSDARG00000104676","prkd2","protein kinase D2 [Source:ZFIN;Acc:ZDB-GENE-131120-142]"
"13822",NA,"","ENSDARG00000013669","napba","N-ethylmaleimide-sensitive factor attachment protein, beta a [Source:ZFIN;Acc:ZDB-GENE-050522-230]"
"13823",NA,"","ENSDARG00000103201","CT583728.5",""
"13824",NA,"","ENSDARG00000097678","CR450824.1",""
"13825",NA,"","ENSDARG00000103967","CU062501.2",""
"13826",568222,"","ENSDARG00000110278","si:rp71-1f1.6","si:rp71-1f1.6 [Source:ZFIN;Acc:ZDB-GENE-040724-256]"
"13827",393960,"","ENSDARG00000096620","tube1","tubulin, epsilon 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1174]"
"13828",NA,"","ENSDARG00000098566","PCDHGC3 (1 of many)","si:ch73-233f7.4 [Source:ZFIN;Acc:ZDB-GENE-141215-59]"
"13829",559247,"","ENSDARG00000006978","zak","sterile alpha motif and leucine zipper containing kinase AZK [Source:ZFIN;Acc:ZDB-GENE-070912-386]"
"13830",NA,"","ENSDARG00000098151","BX255896.1",""
"13831",567497,"","ENSDARG00000092158","cbx3b","chromobox homolog 3b [Source:ZFIN;Acc:ZDB-GENE-070628-2]"
"13832",565419,"B3DJD2","ENSDARG00000051852","kcnc1a","potassium voltage-gated channel, Shaw-related subfamily, member 1a [Source:ZFIN;Acc:ZDB-GENE-061220-10]"
"13833",565419,"E0R7P6","ENSDARG00000051852","kcnc1a","potassium voltage-gated channel, Shaw-related subfamily, member 1a [Source:ZFIN;Acc:ZDB-GENE-061220-10]"
"13834",565419,"E0R7P5","ENSDARG00000051852","kcnc1a","potassium voltage-gated channel, Shaw-related subfamily, member 1a [Source:ZFIN;Acc:ZDB-GENE-061220-10]"
"13835",NA,"","ENSDARG00000059885","frmd3","FERM domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070523-1]"
"13836",NA,"","ENSDARG00000109296","CT583728.8",""
"13837",553420,"Q4ZJI3","ENSDARG00000013963","mipb","major intrinsic protein of lens fiber b [Source:ZFIN;Acc:ZDB-GENE-050706-86]"
"13838",266982,"Q7ZW27","ENSDARG00000002792","arcn1a","archain 1a [Source:ZFIN;Acc:ZDB-GENE-021031-2]"
"13839",406606,"Q6NY82","ENSDARG00000025754","ube2f","ubiquitin-conjugating enzyme E2F (putative) [Source:ZFIN;Acc:ZDB-GENE-040426-2557]"
"13840",100330405,"","ENSDARG00000099491","tmem176l.1","transmembrane protein 176l.1 [Source:ZFIN;Acc:ZDB-GENE-080829-11]"
"13841",NA,"","ENSDARG00000102095","si:ch73-233f7.5","si:ch73-233f7.5 [Source:ZFIN;Acc:ZDB-GENE-141215-58]"
"13842",336567,"","ENSDARG00000098820","ftr67","finTRIM family, member 67 [Source:ZFIN;Acc:ZDB-GENE-060312-27]"
"13843",NA,"","ENSDARG00000114429","CT583728.18",""
"13844",NA,"","ENSDARG00000096905","si:ch73-23l24.1","si:ch73-23l24.1 [Source:ZFIN;Acc:ZDB-GENE-131127-400]"
"13845",NA,"","ENSDARG00000099487","si:ch73-233f7.7","si:ch73-233f7.7 [Source:ZFIN;Acc:ZDB-GENE-141215-50]"
"13846",393543,"Q6PHD6","ENSDARG00000056964","ilk","integrin-linked kinase [Source:ZFIN;Acc:ZDB-GENE-040426-1435]"
"13847",NA,"","ENSDARG00000103635","CT583728.7",""
"13848",NA,"","ENSDARG00000097895","CR352228.1",""
"13849",NA,"","ENSDARG00000099526","tradv4.0.2","T-cell receptor alpha/delta variable 4.0.2 [Source:ZFIN;Acc:ZDB-GENE-170601-129]"
"13850",NA,"","ENSDARG00000101667","PCDHGC3 (1 of many)","si:ch73-233f7.6 [Source:ZFIN;Acc:ZDB-GENE-141215-55]"
"13851",100001845,"","ENSDARG00000098605","slx1b","SLX1 homolog B, structure-specific endonuclease subunit [Source:ZFIN;Acc:ZDB-GENE-130530-826]"
"13852",393256,"Q6P0T2","ENSDARG00000026806","taf8","TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-040426-1013]"
"13853",NA,"","ENSDARG00000009161","ftr55","finTRIM family, member 55 [Source:ZFIN;Acc:ZDB-GENE-070424-161]"
"13854",NA,"","ENSDARG00000100424","si:ch73-233f7.8","si:ch73-233f7.8 [Source:ZFIN;Acc:ZDB-GENE-141215-62]"
"13855",NA,"","ENSDARG00000098506","CT583728.2",""
"13856",NA,"","ENSDARG00000103150","tradv2.0.2","T-cell receptor alpha/delta variable 2.0.2 [Source:ZFIN;Acc:ZDB-GENE-170601-121]"
"13857",368425,"Q7ZUF3","ENSDARG00000000019","ube2h","ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast) [Source:ZFIN;Acc:ZDB-GENE-030616-67]"
"13858",108192078,"","ENSDARG00000102198","PCDHGC3 (1 of many)","si:ch73-233f7.3 [Source:ZFIN;Acc:ZDB-GENE-141215-57]"
"13859",NA,"","ENSDARG00000095559","si:dkey-246j7.1","si:dkey-246j7.1 [Source:ZFIN;Acc:ZDB-GENE-050419-230]"
"13860",569394,"Q08CF1","ENSDARG00000055965","klc3","kinesin light chain 3 [Source:ZFIN;Acc:ZDB-GENE-060929-772]"
"13861",557070,"","ENSDARG00000076411","cavin1a","caveolae associated protein 1a [Source:ZFIN;Acc:ZDB-GENE-091204-151]"
"13862",572019,"","ENSDARG00000075909","slc35f3a","solute carrier family 35, member F3a [Source:ZFIN;Acc:ZDB-GENE-080204-20]"
"13863",561131,"","ENSDARG00000024561","nolc1","nucleolar and coiled-body phosphoprotein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6349]"
"13864",337386,"","ENSDARG00000071031","snx1a","sorting nexin 1a [Source:ZFIN;Acc:ZDB-GENE-060302-3]"
"13865",796322,"","ENSDARG00000036427","slc3a2a","solute carrier family 3 (amino acid transporter heavy chain), member 2a [Source:ZFIN;Acc:ZDB-GENE-000831-3]"
"13866",563847,"A8WG47","ENSDARG00000061240","cbln4","cerebellin 4 precursor [Source:ZFIN;Acc:ZDB-GENE-080204-58]"
"13867",NA,"","ENSDARG00000101517","CT583728.4",""
"13868",100331646,"","ENSDARG00000096457","si:dkey-118j18.2","si:dkey-118j18.2 [Source:ZFIN;Acc:ZDB-GENE-030131-8692]"
"13869",541378,"Q5BJ17","ENSDARG00000104173","tufm","Tu translation elongation factor, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-050320-73]"
"13870",793873,"Q4V8W8","ENSDARG00000087528","snip1","Smad nuclear interacting protein [Source:ZFIN;Acc:ZDB-GENE-041026-3]"
"13871",561491,"","ENSDARG00000069598","chrm5b","cholinergic receptor, muscarinic 5b [Source:ZFIN;Acc:ZDB-GENE-041001-169]"
"13872",556734,"","ENSDARG00000071863","itgb1a","integrin, beta 1a [Source:ZFIN;Acc:ZDB-GENE-060803-2]"
"13873",100002232,"","ENSDARG00000068363","si:ch211-132b12.3","si:ch211-132b12.3 [Source:ZFIN;Acc:ZDB-GENE-050419-161]"
"13874",393326,"","ENSDARG00000015374","st3gal3a","ST3 beta-galactoside alpha-2,3-sialyltransferase 3a [Source:ZFIN;Acc:ZDB-GENE-040426-1322]"
"13875",NA,"","ENSDARG00000103719","AL772298.2",""
"13876",110437879,"","ENSDARG00000043226","nfixa","nuclear factor I/Xa [Source:ZFIN;Acc:ZDB-GENE-080722-15]"
"13877",101882139,"","ENSDARG00000105453","kcnk17","potassium channel, subfamily K, member 17 [Source:ZFIN;Acc:ZDB-GENE-120113-3]"
"13878",NA,"","ENSDARG00000006307","shisa4","shisa family member 4 [Source:ZFIN;Acc:ZDB-GENE-050417-419]"
"13879",100537478,"","ENSDARG00000087180","ubxn2a","UBX domain protein 2A [Source:ZFIN;Acc:ZDB-GENE-110411-202]"
"13880",NA,"","ENSDARG00000095751","leg1.2","liver-enriched gene 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2281]"
"13881",393671,"","ENSDARG00000002576","cabp5a","calcium binding protein 5a [Source:ZFIN;Acc:ZDB-GENE-040426-1655]"
"13882",100535903,"","ENSDARG00000068966","si:ch211-261n11.7","si:ch211-261n11.7 [Source:ZFIN;Acc:ZDB-GENE-081105-144]"
"13883",NA,"","ENSDARG00000053527","snx24","sorting nexin 24 [Source:ZFIN;Acc:ZDB-GENE-050913-45]"
"13884",563365,"Q5RHU2","ENSDARG00000031228","podxl","podocalyxin-like [Source:ZFIN;Acc:ZDB-GENE-030131-2805]"
"13885",445480,"","ENSDARG00000009494","xrcc1","X-ray repair complementing defective repair in Chinese hamster cells 1 [Source:ZFIN;Acc:ZDB-GENE-040822-30]"
"13886",NA,"","ENSDARG00000097579","CT573048.1",""
"13887",751627,"Q0P3V5","ENSDARG00000059404","rab43","RAB43, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-060825-25]"
"13888",100333514,"","ENSDARG00000098950","si:dkeyp-92c9.4","si:dkeyp-92c9.4 [Source:ZFIN;Acc:ZDB-GENE-141216-314]"
"13889",NA,"","ENSDARG00000101221","tradv3.0.3","T-cell receptor alpha/delta variable 3.0.3 [Source:ZFIN;Acc:ZDB-GENE-170601-126]"
"13890",563884,"","ENSDARG00000034895","tgfb1b","transforming growth factor, beta 1b [Source:ZFIN;Acc:ZDB-GENE-091028-1]"
"13891",794589,"","ENSDARG00000069261","metap2a","methionyl aminopeptidase 2a [Source:ZFIN;Acc:ZDB-GENE-061013-5]"
"13892",558106,"","ENSDARG00000076900","prozb","protein Z, vitamin K-dependent plasma glycoprotein b [Source:ZFIN;Acc:ZDB-GENE-120816-1]"
"13893",NA,"","ENSDARG00000097216","BX957355.1",""
"13894",100005086,"","ENSDARG00000070558","si:ch211-93g23.2","si:ch211-93g23.2 [Source:ZFIN;Acc:ZDB-GENE-090312-164]"
"13895",NA,"","ENSDARG00000096098","BX649399.1",""
"13896",100005210,"","ENSDARG00000114125","si:dkey-261m9.19","si:dkey-261m9.19 [Source:ZFIN;Acc:ZDB-GENE-131121-76]"
"13897",NA,"","ENSDARG00000104759","si:ch211-165a10.9","si:ch211-165a10.9 [Source:ZFIN;Acc:ZDB-GENE-141212-292]"
"13898",768298,"","ENSDARG00000054786","faah2b","fatty acid amide hydrolase 2b [Source:ZFIN;Acc:ZDB-GENE-061027-358]"
"13899",195824,"","ENSDARG00000037153","atp6ap1b","ATPase H+ transporting accessory protein 1b [Source:ZFIN;Acc:ZDB-GENE-020423-2]"
"13900",407656,"Q6P0R8","ENSDARG00000039697","shtn1","shootin 1 [Source:ZFIN;Acc:ZDB-GENE-121127-1]"
"13901",573354,"Q503X7","ENSDARG00000068974","lim2.1","lens intrinsic membrane protein 2.1 [Source:ZFIN;Acc:ZDB-GENE-050522-398]"
"13902",445151,"","ENSDARG00000045066","entpd1","ectonucleoside triphosphate diphosphohydrolase 1 [Source:ZFIN;Acc:ZDB-GENE-040801-58]"
"13903",405844,"Q6NXC9","ENSDARG00000100055","tox2","TOX high mobility group box family member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2095]"
"13904",553311,"","ENSDARG00000057879","p3h3","prolyl 3-hydroxylase 3 [Source:ZFIN;Acc:ZDB-GENE-060503-231]"
"13905",394164,"","ENSDARG00000025094","edem1","ER degradation enhancer, mannosidase alpha-like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-808]"
"13906",NA,"","ENSDARG00000006060","aim1b","crystallin beta-gamma domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-030131-7179]"
"13907",100536336,"","ENSDARG00000074087","nim1k","NIM1 serine/threonine protein kinase [Source:ZFIN;Acc:ZDB-GENE-130530-744]"
"13908",557342,"","ENSDARG00000043536","si:dkey-86e18.1","si:dkey-86e18.1 [Source:ZFIN;Acc:ZDB-GENE-041014-18]"
"13909",NA,"","ENSDARG00000079496","bicd1a","bicaudal D homolog 1a [Source:ZFIN;Acc:ZDB-GENE-081031-9]"
"13910",552978,"","ENSDARG00000005058","ncapd2","non-SMC condensin I complex, subunit D2 [Source:ZFIN;Acc:ZDB-GENE-050506-59]"
"13911",559928,"A8WG70","ENSDARG00000056005","dnajc18","DnaJ (Hsp40) homolog, subfamily C, member 18 [Source:ZFIN;Acc:ZDB-GENE-030131-8019]"
"13912",NA,"","ENSDARG00000004451","tnfrsfa","tumor necrosis factor receptor superfamily, member a [Source:ZFIN;Acc:ZDB-GENE-010802-1]"
"13913",798354,"Q66IC9","ENSDARG00000058370","ropn1l","rhophilin associated tail protein 1-like [Source:ZFIN;Acc:ZDB-GENE-040724-235]"
"13914",798354,"B2GR96","ENSDARG00000058370","ropn1l","rhophilin associated tail protein 1-like [Source:ZFIN;Acc:ZDB-GENE-040724-235]"
"13915",100002345,"","ENSDARG00000103765","stpg1","sperm-tail PG-rich repeat containing 1 [Source:ZFIN;Acc:ZDB-GENE-070705-373]"
"13916",100331961,"","ENSDARG00000074602","mrvi1","murine retrovirus integration site 1 homolog [Source:ZFIN;Acc:ZDB-GENE-120221-4]"
"13917",569805,"","ENSDARG00000086764","mdc1","mediator of DNA damage checkpoint 1 [Source:ZFIN;Acc:ZDB-GENE-060810-185]"
"13918",796684,"","ENSDARG00000095796","si:dkey-87o1.2","si:dkey-87o1.2 [Source:ZFIN;Acc:ZDB-GENE-110411-217]"
"13919",497645,"Q5NJJ7","ENSDARG00000069265","matn3b","matrilin 3b [Source:ZFIN;Acc:ZDB-GENE-050221-9]"
"13920",497645,"Q5NJJ6","ENSDARG00000069265","matn3b","matrilin 3b [Source:ZFIN;Acc:ZDB-GENE-050221-9]"
"13921",497645,"Q5NIW0","ENSDARG00000069265","matn3b","matrilin 3b [Source:ZFIN;Acc:ZDB-GENE-050221-9]"
"13922",563768,"","ENSDARG00000073944","si:ch73-386h18.1","si:ch73-386h18.1 [Source:ZFIN;Acc:ZDB-GENE-050309-237]"
"13923",NA,"","ENSDARG00000093369","BX842702.1",""
"13924",334474,"","ENSDARG00000045513","taf3","TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated facto [Source:ZFIN;Acc:ZDB-GENE-030131-6406]"
"13925",NA,"","ENSDARG00000092726","si:dkey-184p9.7","si:dkey-184p9.7 [Source:ZFIN;Acc:ZDB-GENE-091204-97]"
"13926",541406,"Q5BKX3","ENSDARG00000014914","lamp2","lysosomal-associated membrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-030729-9]"
"13927",751653,"Q5NDG1","ENSDARG00000100804","st6galnac4","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:ZFIN;Acc:ZDB-GENE-060322-6]"
"13928",NA,"","ENSDARG00000069332","tmem72","transmembrane protein 72 [Source:ZFIN;Acc:ZDB-GENE-090313-175]"
"13929",554458,"","ENSDARG00000004748","zgc:100868","zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]"
"13930",553460,"","ENSDARG00000038518","snap29","synaptosomal-associated protein 29 [Source:ZFIN;Acc:ZDB-GENE-041111-226]"
"13931",447810,"Q66I11","ENSDARG00000034852","nt5c2l1","5'-nucleotidase, cytosolic II, like 1 [Source:ZFIN;Acc:ZDB-GENE-031006-8]"
"13932",NA,"","ENSDARG00000068398","cep126","centrosomal protein 126 [Source:ZFIN;Acc:ZDB-GENE-050419-24]"
"13933",569706,"","ENSDARG00000078284","phkb","phosphorylase kinase, beta [Source:ZFIN;Acc:ZDB-GENE-110411-149]"
"13934",NA,"","ENSDARG00000096925","BX927282.2",""
"13935",393925,"Q7T3D5","ENSDARG00000005220","pdcd6","programmed cell death 6 [Source:ZFIN;Acc:ZDB-GENE-040426-1307]"
"13936",559677,"","ENSDARG00000061411","nelfa","negative elongation factor complex member A [Source:ZFIN;Acc:ZDB-GENE-030131-6400]"
"13937",100126116,"","ENSDARG00000077260","si:dkey-83f18.3","si:dkey-83f18.3 [Source:ZFIN;Acc:ZDB-GENE-070705-502]"
"13938",79186,"Q9DDE4","ENSDARG00000014190","sst2","somatostatin 2 [Source:ZFIN;Acc:ZDB-GENE-010219-2]"
"13939",560560,"","ENSDARG00000071658","ywhag2","3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-061023-2]"
"13940",561568,"Q1L8G2","ENSDARG00000063321","rabl2","RAB, member of RAS oncogene family-like 2 [Source:ZFIN;Acc:ZDB-GENE-060503-464]"
"13941",NA,"","ENSDARG00000089172","si:ch1073-391i24.1","si:ch1073-391i24.1 [Source:ZFIN;Acc:ZDB-GENE-110408-69]"
"13942",100332594,"","ENSDARG00000099979","tgfbr3","transforming growth factor, beta receptor III [Source:ZFIN;Acc:ZDB-GENE-120215-125]"
"13943",352913,"","ENSDARG00000051957","selenom","selenoprotein M [Source:ZFIN;Acc:ZDB-GENE-030410-4]"
"13944",NA,"","ENSDARG00000061497","thsd7bb","thrombospondin, type I, domain containing 7Bb [Source:ZFIN;Acc:ZDB-GENE-090708-2]"
"13945",562771,"","ENSDARG00000060362","nadkb","NAD kinase b [Source:ZFIN;Acc:ZDB-GENE-061103-433]"
"13946",NA,"","ENSDARG00000097241","BX120016.1",""
"13947",394076,"Q6PI20","ENSDARG00000045248","h3f3d","H3 histone, family 3D [Source:ZFIN;Acc:ZDB-GENE-040426-1023]"
"13948",394076,"B2GSF5","ENSDARG00000045248","h3f3d","H3 histone, family 3D [Source:ZFIN;Acc:ZDB-GENE-040426-1023]"
"13949",NA,"","ENSDARG00000100608","CR812468.1",""
"13950",NA,"","ENSDARG00000074457","si:dkey-96f10.1","si:dkey-96f10.1 [Source:ZFIN;Acc:ZDB-GENE-090312-154]"
"13951",NA,"","ENSDARG00000092396","BX120005.2",""
"13952",NA,"","ENSDARG00000094659","BX510324.2",""
"13953",100037330,"","ENSDARG00000073705","rbfa","ribosome binding factor A [Source:ZFIN;Acc:ZDB-GENE-070410-83]"
"13954",101882577,"","ENSDARG00000093342","si:ch211-13f8.1","si:ch211-13f8.1 [Source:ZFIN;Acc:ZDB-GENE-061207-4]"
"13955",NA,"","ENSDARG00000079471","si:dkey-88j15.4","si:dkey-88j15.4 [Source:ZFIN;Acc:ZDB-GENE-100922-55]"
"13956",NA,"","ENSDARG00000114691","BX548073.11",""
"13957",791200,"","ENSDARG00000070792","lrrc15","leucine rich repeat containing 15 [Source:ZFIN;Acc:ZDB-GENE-031113-8]"
"13958",NA,"","ENSDARG00000060539","shank1","SH3 and multiple ankyrin repeat domains 1 [Source:ZFIN;Acc:ZDB-GENE-130530-691]"
"13959",NA,"","ENSDARG00000095127","CU571077.1",""
"13960",NA,"","ENSDARG00000092853","BX510324.1",""
"13961",558487,"","ENSDARG00000070598","eno4","enolase family member 4 [Source:ZFIN;Acc:ZDB-GENE-061013-677]"
"13962",555192,"B3DJD1","ENSDARG00000057671","epas1b","endothelial PAS domain protein 1b [Source:ZFIN;Acc:ZDB-GENE-060607-11]"
"13963",NA,"","ENSDARG00000097984","BX323067.1",""
"13964",794894,"","ENSDARG00000094608","si:dkey-222h21.10","si:dkey-222h21.10 [Source:ZFIN;Acc:ZDB-GENE-081031-22]"
"13965",100331993,"","ENSDARG00000094608","si:dkey-222h21.10","si:dkey-222h21.10 [Source:ZFIN;Acc:ZDB-GENE-081031-22]"
"13966",NA,"","ENSDARG00000057707","zgc:66443","zgc:66443 [Source:ZFIN;Acc:ZDB-GENE-040426-2945]"
