"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"21930",306655,"D3ZRI4","ENSRNOG00000012720","Irx4","iroquois homeobox 4 [Source:RGD Symbol;Acc:1309309]"
"21931",103694745,"","ENSRNOG00000049869","LOC103694745","Y-linked testis-specific protein 1-like [Source:RGD Symbol;Acc:9294147]"
"21932",60357,"Q91XN5","ENSRNOG00000003098","Prom1","prominin 1 [Source:RGD Symbol;Acc:69367]"
"21933",60357,"A0JN22","ENSRNOG00000003098","Prom1","prominin 1 [Source:RGD Symbol;Acc:69367]"
"21934",NA,"","ENSRNOG00000055924","RF00432",""
"21935",307200,"","ENSRNOG00000038212","Socs6","suppressor of cytokine signaling 6 [Source:RGD Symbol;Acc:1304632]"
"21936",362047,"D4AAS0","ENSRNOG00000024623","RGD1309170","similar to hypothetical protein DKFZp434G072 [Source:RGD Symbol;Acc:1309170]"
"21937",NA,"","ENSRNOG00000057625","RF00100",""
"21938",309221,"","ENSRNOG00000046620","Olr318","olfactory receptor 318 [Source:RGD Symbol;Acc:1334072]"
"21939",680912,"","ENSRNOG00000014741","Kcnu1","potassium calcium-activated channel subfamily U member 1 [Source:RGD Symbol;Acc:1585877]"
"21940",288993,"D3ZT80","ENSRNOG00000003403","Slc35f5","solute carrier family 35, member F5 [Source:RGD Symbol;Acc:1308125]"
"21941",298436,"Q6AYR9","ENSRNOG00000023320","Tspan1","tetraspanin 1 [Source:RGD Symbol;Acc:1303308]"
"21942",307429,"","ENSRNOG00000024671","Dmxl1","Dmx-like 1 [Source:RGD Symbol;Acc:1307692]"
"21943",NA,"","ENSRNOG00000055800","RF00026",""
"21944",682787,"","ENSRNOG00000032840","Sumo4","small ubiquitin-like modifier 4 [Source:RGD Symbol;Acc:1595256]"
"21945",500239,"","ENSRNOG00000015877","Figla","folliculogenesis specific bHLH transcription factor [Source:RGD Symbol;Acc:1564754]"
"21946",114590,"A0A140TAI1","ENSRNOG00000019282","Ubqln1","ubiquilin 1 [Source:RGD Symbol;Acc:620745]"
"21947",NA,"","ENSRNOG00000056263","AABR07061465.1",""
"21948",294962,"","ENSRNOG00000011070","Gnb4","G protein subunit beta 4 [Source:RGD Symbol;Acc:1359321]"
"21949",NA,"","ENSRNOG00000056692","AABR07058930.1",""
"21950",NA,"","ENSRNOG00000032078","AABR07047293.1",""
"21951",NA,"","ENSRNOG00000061538","AABR07049892.1",""
"21952",361227,"","ENSRNOG00000014019","Tbc1d7","TBC1 domain family, member 7 [Source:RGD Symbol;Acc:1307661]"
"21953",359959,"Q7TNZ5","ENSRNOG00000054385","Rhebl1","RHEB like 1 [Source:RGD Symbol;Acc:727778]"
"21954",NA,"","ENSRNOG00000051795","AC128610.1",""
"21955",290986,"G3V8G1","ENSRNOG00000018651","Agtpbp1","ATP/GTP binding protein 1 [Source:RGD Symbol;Acc:1306307]"
"21956",293618,"","ENSRNOG00000004273","Ifitm1","interferon induced transmembrane protein 1 [Source:RGD Symbol;Acc:1307601]"
"21957",307446,"","ENSRNOG00000039241","Ythdc2","YTH domain containing 2 [Source:RGD Symbol;Acc:1563192]"
"21958",684762,"D3ZJ08","ENSRNOG00000053081","LOC102549173","histone H3.2-like [Source:RGD Symbol;Acc:7709329]"
"21959",102548682,"D3ZJ08","ENSRNOG00000053081","LOC102549173","histone H3.2-like [Source:RGD Symbol;Acc:7709329]"
"21960",102549173,"D3ZJ08","ENSRNOG00000053081","LOC102549173","histone H3.2-like [Source:RGD Symbol;Acc:7709329]"
"21961",311569,"G3V9U0","ENSRNOG00000018755","Acss2","acyl-CoA synthetase short-chain family member 2 [Source:RGD Symbol;Acc:1305489]"
"21962",NA,"","ENSRNOG00000058571","AABR07024542.1",""
"21963",100909879,"","ENSRNOG00000032580","LOC100909879","tyrosine-protein phosphatase non-receptor type substrate 1-like [Source:RGD Symbol;Acc:6501293]"
"21964",NA,"","ENSRNOG00000056754","AABR07054341.2",""
"21965",54232,"P14141","ENSRNOG00000010079","Car3","carbonic anhydrase 3 [Source:RGD Symbol;Acc:2241]"
"21966",NA,"","ENSRNOG00000060391","AABR07027190.2",""
"21967",NA,"","ENSRNOG00000047443","AABR07010840.1",""
"21968",103689949,"Q3LUD3","ENSRNOG00000045965","N4bp3","Nedd4 binding protein 3 [Source:RGD Symbol;Acc:1308356]"
"21969",691907,"","ENSRNOG00000008135","Pla2g4f","phospholipase A2, group IVF [Source:RGD Symbol;Acc:1593370]"
"21970",362981,"Q569C4","ENSRNOG00000031915","Hdac10","histone deacetylase 10 [Source:RGD Symbol;Acc:1305874]"
"21971",103690118,"","ENSRNOG00000057054","LOC103690118","nuclear distribution protein nudE homolog 1-like [Source:RGD Symbol;Acc:9398378]"
"21972",103693291,"","ENSRNOG00000039279","Nhlrc4","NHL repeat containing 4 [Source:RGD Symbol;Acc:6503435]"
"21973",NA,"","ENSRNOG00000058854","AABR07068657.1",""
"21974",100911692,"B0BNK9","ENSRNOG00000050158","LOC100911692","EF-hand calcium-binding domain-containing protein 4A-like [Source:RGD Symbol;Acc:6491207]"
"21975",NA,"","ENSRNOG00000055543","LOC102552798","uncharacterized LOC102552798 [Source:RGD Symbol;Acc:7645367]"
"21976",289316,"","ENSRNOG00000060325","Lefty2","Left-right determination factor 2 [Source:RGD Symbol;Acc:1359679]"
"21977",313667,"","ENSRNOG00000012163","Plekhm2","pleckstrin homology and RUN domain containing M2 [Source:RGD Symbol;Acc:1307005]"
"21978",303607,"D4A031","ENSRNOG00000009474","Ddx42","DEAD-box helicase 42 [Source:RGD Symbol;Acc:1304909]"
"21979",NA,"","ENSRNOG00000058223","AABR07070704.1",""
"21980",502056,"","ENSRNOG00000056897","RGD1559508","similar to hypothetical protein 4930474N05 [Source:RGD Symbol;Acc:1559508]"
"21981",306750,"","ENSRNOG00000012168","Fbxl21","F-box and leucine-rich repeat protein 21 [Source:RGD Symbol;Acc:1305555]"
"21982",680702,"","ENSRNOG00000061101","Ripply1","ripply transcriptional repressor 1 [Source:RGD Symbol;Acc:1588264]"
"21983",NA,"","ENSRNOG00000033024","AC099453.1",""
"21984",360703,"E9PU42","ENSRNOG00000001681","Dscr3","DSCR3 arrestin fold containing [Source:RGD Symbol;Acc:1306879]"
"21985",266770,"G3V7I6","ENSRNOG00000053769","Soat2","sterol O-acyltransferase 2 [Source:RGD Symbol;Acc:628865]"
"21986",170848,"F1M6X3","ENSRNOG00000011624","Kcnq2","potassium voltage-gated channel subfamily Q member 2 [Source:RGD Symbol;Acc:621504]"
"21987",306576,"","ENSRNOG00000012757","Nek3","NIMA-related kinase 3 [Source:RGD Symbol;Acc:1307419]"
"21988",NA,"","ENSRNOG00000005062","AABR07051190.1",""
"21989",NA,"D3ZVK5","ENSRNOG00000038832","AABR07064415.1",""
"21990",293736,"","ENSRNOG00000028274","Myrf","myelin regulatory factor [Source:RGD Symbol;Acc:1306622]"
"21991",305984,"D4ADI8","ENSRNOG00000025302","Cdca2","cell division cycle associated 2 [Source:RGD Symbol;Acc:1311003]"
"21992",NA,"","ENSRNOG00000038259","AABR07053749.1",""
"21993",301221,"D3ZVG1","ENSRNOG00000011784","Mocs1","molybdenum cofactor synthesis 1 [Source:RGD Symbol;Acc:1308471]"
"21994",367033,"","ENSRNOG00000025937","Zfp26","zinc finger protein 26 [Source:RGD Symbol;Acc:1565847]"
"21995",378467,"A0A0G2JSZ8","ENSRNOG00000048250","Tmem159","transmembrane protein 159 [Source:RGD Symbol;Acc:727895]"
"21996",367064,"","ENSRNOG00000050283","Olr1294","olfactory receptor 1294 [Source:RGD Symbol;Acc:1333894]"
"21997",299271,"G3V8X9","ENSRNOG00000026297","Serpina16","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 16 [Source:RGD Symbol;Acc:727888]"
"21998",NA,"","ENSRNOG00000009602","AABR07012329.1",""
"21999",299944,"Q66H77","ENSRNOG00000004958","Slc22a22","solute carrier family 22 (organic cation transporter), member 22 [Source:RGD Symbol;Acc:1304605]"
"22000",294924,"","ENSRNOG00000012645","Mecom","MDS1 and EVI1 complex locus [Source:RGD Symbol;Acc:1310997]"
"22001",404834,"","ENSRNOG00000059965","Olr648","olfactory receptor 648 [Source:RGD Symbol;Acc:1333456]"
"22002",364948,"Q5HZW3","ENSRNOG00000061004","Asphd2","aspartate beta-hydroxylase domain containing 2 [Source:RGD Symbol;Acc:1306020]"
"22003",NA,"","ENSRNOG00000037401","AABR07058413.1",""
"22004",499668,"D4A2G1","ENSRNOG00000022863","Lingo4","leucine rich repeat and Ig domain containing 4 [Source:RGD Symbol;Acc:1562025]"
"22005",499356,"Q4KM52","ENSRNOG00000013967","Blnk","B-cell linker [Source:RGD Symbol;Acc:1561933]"
"22006",NA,"M0R5M7","ENSRNOG00000031864","AABR07021871.1",""
"22007",362923,"D4ADS9","ENSRNOG00000025528","Efr3a","EFR3 homolog A [Source:RGD Symbol;Acc:1305976]"
"22008",170501,"Q925R7","ENSRNOG00000002488","Galnt10","polypeptide N-acetylgalactosaminyltransferase 10 [Source:RGD Symbol;Acc:69409]"
"22009",293852,"Q6AY58","ENSRNOG00000055756","Bcap31","B-cell receptor-associated protein 31 [Source:RGD Symbol;Acc:1302944]"
"22010",298591,"","ENSRNOG00000049959","Igsf21","immunoglobin superfamily, member 21 [Source:RGD Symbol;Acc:1310117]"
"22011",315599,"","ENSRNOG00000052386","Nlrx1","NLR family member X1 [Source:RGD Symbol;Acc:1311293]"
"22012",293453,"D3ZF13","ENSRNOG00000018129","Ndufab1","NADH:ubiquinone oxidoreductase subunit AB1 [Source:RGD Symbol;Acc:1305619]"
"22013",288909,"D4A138","ENSRNOG00000031593","Nanos3","nanos C2HC-type zinc finger 3 [Source:RGD Symbol;Acc:1306672]"
"22014",404976,"P70526","ENSRNOG00000047958","LOC100909534","olfactory receptor 1-like [Source:RGD Symbol;Acc:6502864]"
"22015",100909534,"P70526","ENSRNOG00000047958","LOC100909534","olfactory receptor 1-like [Source:RGD Symbol;Acc:6502864]"
"22016",108348032,"P70526","ENSRNOG00000047958","LOC100909534","olfactory receptor 1-like [Source:RGD Symbol;Acc:6502864]"
"22017",102551819,"","ENSRNOG00000025970","AABR07068127.1",""
"22018",289388,"Q5M840","ENSRNOG00000006019","G0s2","G0/G1switch 2 [Source:RGD Symbol;Acc:1311675]"
"22019",85490,"G3V763","ENSRNOG00000008749","Col5a1","collagen type V alpha 1 chain [Source:RGD Symbol;Acc:70920]"
"22020",102551064,"D4A1P5","ENSRNOG00000037159","LOC102551064","glutamic acid-rich protein-like [Source:RGD Symbol;Acc:7703593]"
"22021",305287,"","ENSRNOG00000002144","Exoc1","exocyst complex component 1 [Source:RGD Symbol;Acc:1304939]"
"22022",59316,"","ENSRNOG00000025059","Nxph4","neurexophilin 4 [Source:RGD Symbol;Acc:628723]"
"22023",287155,"D4A4T0","ENSRNOG00000019798","Stub1","STIP1 homology and U-box containing protein 1 [Source:RGD Symbol;Acc:1306167]"
"22024",307811,"D3ZMM8","ENSRNOG00000019943","Slc7a6","solute carrier family 7 member 6 [Source:RGD Symbol;Acc:1309193]"
"22025",NA,"","ENSRNOG00000023452","AABR07050449.1",""
"22026",498297,"","ENSRNOG00000002710","Cnst","consortin, connexin sorting protein [Source:RGD Symbol;Acc:1564833]"
"22027",363654,"","ENSRNOG00000003865","Tmigd1","transmembrane and immunoglobulin domain containing 1 [Source:RGD Symbol;Acc:1307444]"
"22028",292464,"Z4YNM2","ENSRNOG00000014996","Katna1","katanin catalytic subunit A1 [Source:RGD Symbol;Acc:1303062]"
"22029",140594,"D3ZTZ2","ENSRNOG00000003526","Sytl4","synaptotagmin-like 4 [Source:RGD Symbol;Acc:620204]"
"22030",140594,"G3V6G6","ENSRNOG00000003526","Sytl4","synaptotagmin-like 4 [Source:RGD Symbol;Acc:620204]"
"22031",360866,"D3ZK09","ENSRNOG00000025318","Scyl3","SCY1 like pseudokinase 3 [Source:RGD Symbol;Acc:1308992]"
"22032",295710,"D3ZS20","ENSRNOG00000029640","Olr439","olfactory receptor 439 [Source:RGD Symbol;Acc:1333498]"
"22033",117242,"","ENSRNOG00000027341","Tenm2","teneurin transmembrane protein 2 [Source:RGD Symbol;Acc:727907]"
"22034",298792,"D4A4Q3","ENSRNOG00000026742","Ypel5","yippee-like 5 [Source:RGD Symbol;Acc:1309657]"
"22035",NA,"","ENSRNOG00000048762","AABR07000534.1",""
"22036",171047,"O35820","ENSRNOG00000018397","Dnph1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:RGD Symbol;Acc:620382]"
"22037",NA,"","ENSRNOG00000047894","AABR07034648.1",""
"22038",306079,"Q6TUH8","ENSRNOG00000031061","LOC306079","similar to RIKEN cDNA 3100001N19 [Source:RGD Symbol;Acc:1564564]"
"22039",NA,"","ENSRNOG00000033499","AABR07012310.1",""
"22040",102550903,"","ENSRNOG00000051006","Ufsp1","UFM1-specific peptidase 1 [Source:RGD Symbol;Acc:7536909]"
"22041",NA,"","ENSRNOG00000055529","AABR07071874.1",""
"22042",191572,"","ENSRNOG00000057569","Ahnak","AHNAK nucleoprotein [Source:RGD Symbol;Acc:619779]"
"22043",NA,"","ENSRNOG00000047453","Casd1","N-acetylneuraminate 9-O-acetyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:Q7TN73]"
"22044",688990,"","ENSRNOG00000055936","Trnp1","TMF1-regulated nuclear protein 1 [Source:RGD Symbol;Acc:1582917]"
"22045",100910934,"Q4V797","ENSRNOG00000049893","LOC100910934","interferon-inducible GTPase 1-like [Source:RGD Symbol;Acc:6495949]"
"22046",362894,"G3V9G7","ENSRNOG00000007801","R3hdm2","R3H domain containing 2 [Source:RGD Symbol;Acc:1310066]"
"22047",313689,"Q3B7V0","ENSRNOG00000015736","Dhrs3","dehydrogenase/reductase 3 [Source:RGD Symbol;Acc:1305584]"
"22048",315824,"","ENSRNOG00000010917","Bmp5","bone morphogenetic protein 5 [Source:RGD Symbol;Acc:1305979]"
"22049",171053,"G3V7T3","ENSRNOG00000014044","Pank4","pantothenate kinase 4 [Source:RGD Symbol;Acc:628857]"
"22050",312373,"B2GUX5","ENSRNOG00000005981","Nt5c3a","5'-nucleotidase, cytosolic IIIA [Source:RGD Symbol;Acc:1312013]"
"22051",315871,"","ENSRNOG00000011348","Snx14","sorting nexin 14 [Source:RGD Symbol;Acc:1310921]"
"22052",303693,"D3ZRS9","ENSRNOG00000024954","Mgat5b","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B [Source:RGD Symbol;Acc:1305188]"
"22053",306327,"B1WBL7","ENSRNOG00000011912","Tmem38a","transmembrane protein 38a [Source:RGD Symbol;Acc:1307901]"
"22054",306327,"G3V9T4","ENSRNOG00000011912","Tmem38a","transmembrane protein 38a [Source:RGD Symbol;Acc:1307901]"
"22055",64508,"G3V6I2","ENSRNOG00000003999","Adcy3","adenylate cyclase 3 [Source:RGD Symbol;Acc:71009]"
"22056",363462,"Q6AY77","ENSRNOG00000029038","Gemin8","gem (nuclear organelle) associated protein 8 [Source:RGD Symbol;Acc:1359160]"
"22057",363292,"D3ZDZ0","ENSRNOG00000018988","Ing5","inhibitor of growth family, member 5 [Source:RGD Symbol;Acc:1307908]"
"22058",363292,"B2RZ71","ENSRNOG00000018988","Ing5","inhibitor of growth family, member 5 [Source:RGD Symbol;Acc:1307908]"
"22059",300120,"B5DFD4","ENSRNOG00000013764","Fam118a","family with sequence similarity 118, member A [Source:RGD Symbol;Acc:1560783]"
"22060",29641,"G3V7T7","ENSRNOG00000014054","Adam7","ADAM metallopeptidase domain 7 [Source:RGD Symbol;Acc:62032]"
"22061",314423,"H9N1L3","ENSRNOG00000005776","Bcl11b","B-cell CLL/lymphoma 11B [Source:RGD Symbol;Acc:1311128]"
"22062",314423,"H9N1L4","ENSRNOG00000005776","Bcl11b","B-cell CLL/lymphoma 11B [Source:RGD Symbol;Acc:1311128]"
"22063",295076,"","ENSRNOG00000050494","Aadacl2","arylacetamide deacetylase-like 2 [Source:RGD Symbol;Acc:1563197]"
"22064",NA,"B5DFB1","ENSRNOG00000030776","Sytl2","synaptotagmin-like 2 [Source:RGD Symbol;Acc:1307647]"
"22065",308896,"","ENSRNOG00000026754","Usp47","ubiquitin specific peptidase 47 [Source:RGD Symbol;Acc:1310411]"
"22066",103690354,"P00684","ENSRNOG00000053633","LOC103690354","ribonuclease pancreatic beta-type [Source:RGD Symbol;Acc:9117758]"
"22067",100909964,"","ENSRNOG00000046941","AABR07020463.1",""
"22068",25404,"Q2IBC6","ENSRNOG00000056836","Cav1","caveolin 1 [Source:RGD Symbol;Acc:2280]"
"22069",297389,"A0A0G2K478","ENSRNOG00000011617","Dguok","deoxyguanosine kinase [Source:RGD Symbol;Acc:1304799]"
"22070",297389,"D3ZDE4","ENSRNOG00000011617","Dguok","deoxyguanosine kinase [Source:RGD Symbol;Acc:1304799]"
"22071",309510,"","ENSRNOG00000020689","Cpeb3","cytoplasmic polyadenylation element binding protein 3 [Source:RGD Symbol;Acc:1564670]"
"22072",29686,"Q00954","ENSRNOG00000021102","Scn1b","sodium voltage-gated channel beta subunit 1 [Source:RGD Symbol;Acc:3631]"
"22073",294744,"D3ZPW7","ENSRNOG00000010461","Gpx8","glutathione peroxidase 8 [Source:RGD Symbol;Acc:1307506]"
"22074",114861,"Q920A6","ENSRNOG00000002358","Scpep1","serine carboxypeptidase 1 [Source:RGD Symbol;Acc:620067]"
"22075",494254,"","ENSRNOG00000033483","Vom1r44","vomeronasal 1 receptor 44 [Source:RGD Symbol;Acc:1359382]"
"22076",29345,"Q5RJR9","ENSRNOG00000016831","Serpinh1","serpin family H member 1 [Source:RGD Symbol;Acc:69302]"
"22077",64013,"Q63737","ENSRNOG00000008484","Pdcl","phosducin-like [Source:RGD Symbol;Acc:621135]"
"22078",690155,"Q63737","ENSRNOG00000008484","Pdcl","phosducin-like [Source:RGD Symbol;Acc:621135]"
"22079",83523,"","ENSRNOG00000010482","Impa1","inositol monophosphatase 1 [Source:RGD Symbol;Acc:69254]"
"22080",297522,"Q5XFW8","ENSRNOG00000010628","Sec13","SEC13 homolog, nuclear pore and COPII coat complex component [Source:RGD Symbol;Acc:1359555]"
"22081",94340,"","ENSRNOG00000016265","Acsl5","acyl-CoA synthetase long-chain family member 5 [Source:RGD Symbol;Acc:69402]"
"22082",NA,"","ENSRNOG00000030575","AABR07013111.1",""
"22083",287185,"D4A7G2","ENSRNOG00000006293","Foxi1","forkhead box I1 [Source:RGD Symbol;Acc:1307421]"
"22084",309804,"D3ZDM6","ENSRNOG00000000583","Cdk19","cyclin-dependent kinase 19 [Source:RGD Symbol;Acc:1305435]"
"22085",NA,"","ENSRNOG00000057758","AABR07068674.1",""
"22086",59105,"","ENSRNOG00000042524","AABR07030590.1","allergin-1  [Source:RefSeq peptide;Acc:NP_067596]"
"22087",25312,"A2VD06","ENSRNOG00000002167","Dmp1","dentin matrix acidic phosphoprotein 1 [Source:RGD Symbol;Acc:2508]"
"22088",29411,"P45479","ENSRNOG00000012616","Ppt1","palmitoyl-protein thioesterase 1 [Source:RGD Symbol;Acc:61994]"
"22089",114633,"G3V9X9","ENSRNOG00000014276","Plce1","phospholipase C, epsilon 1 [Source:RGD Symbol;Acc:69424]"
"22090",292401,"B5DF75","ENSRNOG00000014166","Smoc2","SPARC related modular calcium binding 2 [Source:RGD Symbol;Acc:1306681]"
"22091",60449,"P52287","ENSRNOG00000015541","Gnb3","G protein subunit beta 3 [Source:RGD Symbol;Acc:708344]"
"22092",432360,"","ENSRNOG00000046905","Sgce","sarcoglycan, epsilon [Source:RGD Symbol;Acc:1303201]"
"22093",NA,"","ENSRNOG00000053267","AABR07023210.1",""
"22094",266607,"","ENSRNOG00000024009","Ffar1","free fatty acid receptor 1 [Source:RGD Symbol;Acc:628613]"
"22095",296395,"D4AD53","ENSRNOG00000054314","Kcng1","potassium voltage-gated channel modifier subfamily G member 1 [Source:RGD Symbol;Acc:631416]"
"22096",294519,"","ENSRNOG00000000303","Cep57l1","centrosomal protein 57-like 1 [Source:RGD Symbol;Acc:1311358]"
"22097",NA,"","ENSRNOG00000006932","AABR07029272.1",""
"22098",NA,"","ENSRNOG00000018132","Hmgxb3","HMG-box containing 3 [Source:RGD Symbol;Acc:1560009]"
"22099",NA,"","ENSRNOG00000059214","AABR07060963.3",""
"22100",360972,"Q68FX7","ENSRNOG00000008456","Thoc5","THO complex 5 [Source:RGD Symbol;Acc:1304991]"
"22101",NA,"","ENSRNOG00000001218","AABR07044583.1",""
"22102",60353,"Q9WUY6","ENSRNOG00000008508","Acrv1","acrosomal vesicle protein 1 [Source:RGD Symbol;Acc:620153]"
"22103",311185,"A0A0G2K102","ENSRNOG00000009397","Kbtbd4","kelch repeat and BTB domain containing 4 [Source:RGD Symbol;Acc:1310234]"
"22104",311185,"D3ZHJ7","ENSRNOG00000009397","Kbtbd4","kelch repeat and BTB domain containing 4 [Source:RGD Symbol;Acc:1310234]"
"22105",293524,"Q5U2U8","ENSRNOG00000020298","Bag3","Bcl2-associated athanogene 3 [Source:RGD Symbol;Acc:1307794]"
"22106",364403,"Q4KM97","ENSRNOG00000010798","Blk","BLK proto-oncogene, Src family tyrosine kinase [Source:RGD Symbol;Acc:1308859]"
"22107",192228,"Q9R0A8","ENSRNOG00000046666","Haus1","HAUS augmin-like complex, subunit 1 [Source:RGD Symbol;Acc:619909]"
"22108",108348136,"Q9R0A8","ENSRNOG00000046666","Haus1","HAUS augmin-like complex, subunit 1 [Source:RGD Symbol;Acc:619909]"
"22109",NA,"","ENSRNOG00000058153","AABR07013202.1",""
"22110",NA,"","ENSRNOG00000042547","AABR07001902.1",""
"22111",295985,"F7F172","ENSRNOG00000004926","Mettl15","methyltransferase like 15 [Source:RGD Symbol;Acc:1304978]"
"22112",NA,"","ENSRNOG00000057345","AABR07027744.1",""
"22113",NA,"","ENSRNOG00000004262","LOC102546716","nuclear ubiquitous casein and cyclin-dependent kinase substrate 1-like [Source:RGD Symbol;Acc:7718659]"
"22114",24817,"P15257","ENSRNOG00000001183","Hnf1a","HNF1 homeobox A [Source:RGD Symbol;Acc:3828]"
"22115",NA,"","ENSRNOG00000050867","AABR07050530.1",""
"22116",316742,"Q5BJZ9","ENSRNOG00000015906","Tgif1","TGFB-induced factor homeobox 1 [Source:RGD Symbol;Acc:1310517]"
"22117",364981,"Q5RJZ6","ENSRNOG00000003853","Scoc","short coiled-coil protein [Source:RGD Symbol;Acc:1311860]"
"22118",NA,"","ENSRNOG00000031564","AABR07062859.1",""
"22119",291135,"D3ZA93","ENSRNOG00000018415","Acot13","acyl-CoA thioesterase 13 [Source:RGD Symbol;Acc:1306513]"
"22120",NA,"","ENSRNOG00000025536","AABR07018331.1",""
"22121",NA,"","ENSRNOG00000030045","AABR07068327.1",""
"22122",NA,"","ENSRNOG00000040101","AABR07026805.2",""
"22123",500638,"Q5RKJ0","ENSRNOG00000005660","Fam110c","family with sequence similarity 110, member C [Source:RGD Symbol;Acc:1564713]"
"22124",312649,"Q5M954","ENSRNOG00000060175","Tsen2","tRNA splicing endonuclease subunit 2 [Source:RGD Symbol;Acc:1309946]"
"22125",300257,"B5DFN4","ENSRNOG00000012985","Pfdn5","prefoldin subunit 5 [Source:RGD Symbol;Acc:1311436]"
"22126",NA,"","ENSRNOG00000055889","AABR07030901.1",""
"22127",NA,"","ENSRNOG00000048486","AABR07037510.2",""
"22128",501797,"D3ZCF3","ENSRNOG00000028803","Cd209e","CD209e molecule [Source:RGD Symbol;Acc:1563333]"
"22129",102552669,"","ENSRNOG00000022257","LOC102552669","uncharacterized LOC102552669 [Source:RGD Symbol;Acc:7515741]"
"22130",NA,"","ENSRNOG00000016986","AC105631.1",""
"22131",24806,"P06767","ENSRNOG00000007374","Tac1","tachykinin, precursor 1 [Source:RGD Symbol;Acc:3807]"
"22132",NA,"","ENSRNOG00000030162","AC114393.1",""
"22133",691171,"D3ZHP7","ENSRNOG00000038459","Ulk3","unc-51 like kinase 3 [Source:RGD Symbol;Acc:1587417]"
"22134",85251,"F1LR02","ENSRNOG00000001229","Col18a1","collagen type XVIII alpha 1 chain [Source:RGD Symbol;Acc:70936]"
"22135",NA,"","ENSRNOG00000041746","AC095678.1",""
"22136",24896,"","ENSRNOG00000047374","Gnas","GNAS complex locus [Source:NCBI gene;Acc:24896]"
"22137",117274,"P97947","ENSRNOG00000007229","Nr0b2","nuclear receptor subfamily 0, group B, member 2 [Source:RGD Symbol;Acc:621032]"
"22138",684681,"A0A0G2K654","ENSRNOG00000054978","Hist1h1c","histone cluster 1 H1 family member c [Source:RGD Symbol;Acc:1587893]"
"22139",NA,"","ENSRNOG00000061801","RF00402",""
"22140",287472,"Q5U2T1","ENSRNOG00000012579","Tlcd1","TLC domain containing 1 [Source:RGD Symbol;Acc:1359195]"
"22141",29355,"Q63433","ENSRNOG00000004131","Pkn1","protein kinase N1 [Source:RGD Symbol;Acc:69308]"
"22142",680723,"D4AAB3","ENSRNOG00000036869","Tmem88b","transmembrane protein 88B [Source:RGD Symbol;Acc:1588243]"
"22143",294449,"D3ZDL1","ENSRNOG00000000605","Hs3st5","heparan sulfate-glucosamine 3-sulfotransferase 5 [Source:RGD Symbol;Acc:1306379]"
"22144",690227,"","ENSRNOG00000049443","Vom2r77","vomeronasal 2 receptor, 77 [Source:RGD Symbol;Acc:1582883]"
"22145",501050,"Q6AXX0","ENSRNOG00000022445","Iqcf3","IQ motif containing F3 [Source:RGD Symbol;Acc:1565277]"
"22146",NA,"","ENSRNOG00000056648","RF00181",""
"22147",681219,"Q5XFV8","ENSRNOG00000061425","Cox14","COX14, cytochrome c oxidase assembly factor [Source:RGD Symbol;Acc:1598052]"
"22148",NA,"","ENSRNOG00000044636","AABR07073110.1",""
"22149",NA,"","ENSRNOG00000061749","RF00100",""
"22150",288545,"Q5BK00","ENSRNOG00000039214","RGD1305455","similar to hypothetical protein FLJ10925 [Source:RGD Symbol;Acc:1305455]"
"22151",NA,"","ENSRNOG00000060774","RF00026",""
"22152",116490,"Q6AY35","ENSRNOG00000009594","Snai1","snail family transcriptional repressor 1 [Source:RGD Symbol;Acc:620758]"
"22153",287633,"Q5RJR8","ENSRNOG00000003524","Lrrc59","leucine rich repeat containing 59 [Source:RGD Symbol;Acc:1305092]"
"22154",289883,"Q6QI88","ENSRNOG00000000073","Tmed5","transmembrane p24 trafficking protein 5 [Source:RGD Symbol;Acc:1359437]"
"22155",NA,"","ENSRNOG00000043975","RF00001",""
"22156",102557552,"","ENSRNOG00000059328","LOC103690297","putative olfactory receptor 2W6 [Source:RGD Symbol;Acc:9225340]"
"22157",103690297,"","ENSRNOG00000059328","LOC103690297","putative olfactory receptor 2W6 [Source:RGD Symbol;Acc:9225340]"
"22158",25111,"G3V894","ENSRNOG00000017556","Chrm4","cholinergic receptor, muscarinic 4 [Source:RGD Symbol;Acc:2344]"
"22159",100361818,"","ENSRNOG00000017146","Nfatc1","nuclear factor of activated T-cells 1 [Source:RGD Symbol;Acc:2319357]"
"22160",NA,"","ENSRNOG00000061305","RF00601",""
"22161",171054,"G3V7C3","ENSRNOG00000010315","Ccr4","C-C motif chemokine receptor 4 [Source:RGD Symbol;Acc:620594]"
"22162",311764,"D4AB75","ENSRNOG00000021787","Zfp217","zinc finger protein 217 [Source:RGD Symbol;Acc:1308451]"
"22163",NA,"","ENSRNOG00000041010","RF00001",""
"22164",100363502,"P62898","ENSRNOG00000032885","LOC100363502","cytochrome c, somatic-like [Source:RGD Symbol;Acc:2322845]"
"22165",60372,"Q9JJX2","ENSRNOG00000047279","Pga5","pepsinogen 5, group I [Source:RGD Symbol;Acc:621573]"
